debt_to_income_ratio,credit_score,default
0.1976952481186566,719.9283579961926,0
0.4014632922875015,460.81827303119354,1
0.34530939229633006,381.593264293735,1
0.2022659969958843,744.7497213163078,0
0.45598399501733,448.4177938457338,1
0.46123998089983803,463.50410648300806,1
0.24314723333725183,816.4503685819147,0
0.5741092596261889,517.8582547316015,1
0.24432731266950067,730.6902591127186,0
0.17594529424195146,784.8518918982898,0
0.14441710132945618,665.1258040396563,0
0.19890781841960273,791.3018481736663,0
0.4344558242203365,450.7367351675821,1
0.19845966121997172,731.7161497365491,0
0.42698311251327353,400.2138118675433,1
0.38554863194686945,422.7206300800881,1
0.19713594962343745,707.1144395205757,0
0.19185678559590555,743.2471310723996,0
0.3964254097222315,460.86315348781494,1
0.39509201920717624,383.56156265936033,1
0.17444153009241992,757.7753720630934,0
0.42787444943476494,426.92432521907403,1
0.19214600603660087,753.445755321855,0
0.3963371444465668,430.8500551334609,1
0.15585642731136917,732.7351874912781,0
0.41711959513678665,368.4750185928858,1
0.4384841389705308,387.19101120438177,1
0.46014131591568097,409.6765475633038,1
0.43296665409953766,453.291359571017,1
0.2590616139890358,780.6432111353876,0
0.2409625010324585,743.4773214422495,0
0.1882020128683189,728.586872561843,0
0.2149622627939029,676.7746841257417,0
0.4516665077585174,429.08559891386926,1
0.3350441710276077,430.4224222992711,1
0.4582056928200495,464.08221586057186,1
0.1990258163095607,740.9406360460067,0
0.4005854580868358,435.45551151144576,1
0.22031965307650175,719.9137437763767,0
0.4851446218228517,409.15068731477146,1
0.20677443296144313,740.1575004748021,0
0.3988095918493184,483.21343266176984,1
0.3721517350367732,436.95905871328637,1
0.16242658424724984,706.3840369022862,0
0.17306037503024527,763.2792132227606,0
0.4790142486779821,427.78091523358984,1
0.19005235495265813,760.1495864597829,0
0.4706764459674649,469.73271603523557,1
0.23856348673153432,733.8540614703202,0
0.19307712702864524,707.5042588741248,0
0.1779877938461832,740.9408443239389,0
0.22692725405079836,758.9295565651664,0
0.41018447535988517,343.9612076642795,1
0.21074369115453032,725.1660960699554,0
0.22454071890921667,730.4460231285491,0
0.21946006575304808,723.9998967670616,0
0.2373036332749236,770.5234168038917,0
0.1573954534769851,663.9273839468278,0
0.45661608470808296,431.6255640183902,1
0.4092237266222177,392.07944398335025,1
0.41106148858696595,401.1148876443222,1
0.164500312887916,719.0848932870556,0
0.18067254150802506,731.3585399252703,0
0.43428061943860186,406.7577383836695,1
0.2805354899010649,732.5445643789373,0
0.47474526230129394,389.072523808649,1
0.23579697507777767,783.8968670860169,0
0.38292278113687667,426.97448695048905,1
0.42745817259077706,489.30763935782056,1
0.18517542671655576,739.1550559582972,0
0.28306991934243364,752.4671939939188,0
0.44678690195320153,407.1966093469539,1
0.16266928163707217,795.0682054731034,0
0.17327638185427807,826.0476274301203,0
0.21385953903591973,720.8798823508346,0
0.19100938392429267,767.0877744748674,0
0.370088672721406,421.8729429949645,1
0.28024371552636496,792.8060095326571,0
0.1590882973920638,705.2153026684396,0
0.4572512047646479,433.5249213551013,1
0.45164127788172187,418.38102178218753,1
0.4503587688197307,494.1320752806609,1
0.42443690358839464,377.80471597341926,1
0.41856695843560193,463.0770949505665,1
0.3608591203853029,351.13421999490845,1
0.39386683069705153,419.7846827058671,1
0.2123928284090811,739.6181328966433,0
0.44648522698084186,396.58622565159595,1
0.20546141324330952,745.6156078429667,0
0.17425927078479428,677.9576906338905,0
0.19899892165019425,730.6775579326625,0
0.37198814371776895,470.70636081876495,1
0.19718004887763635,741.0057607276768,0
0.44380628101747654,506.3738976074232,1
0.2050230581388617,768.0948718499893,0
0.372347860111894,457.9233904307142,1
0.21678129775628113,787.9010584849143,0
0.34965042054307544,447.3699895570805,1
0.246938954299413,734.3340573031284,0
0.3920109796802966,457.8608467880588,1
0.4119122939026442,414.21570791121985,1
0.22209959817668593,722.8902011790059,0
0.4008330304861884,461.59099427585653,1
0.2296838148803723,748.9437697216429,0
0.19677133679565673,709.6107718116025,0
0.1638436943414084,742.9645675027066,0
0.1661215460672669,853.5825456807445,0
0.16034430602174773,773.1853269285431,0
0.1936588170789212,683.500320478573,0
0.22379017366661144,783.6248010601821,0
0.4525144847535584,451.1327350452184,1
0.1612662218054546,739.6438010518369,0
0.47221915228617317,491.2737815787454,1
0.4112927518709112,442.52513423354566,1
0.4813095565201031,389.37023540011074,1
0.4647829964573831,480.4165862457719,1
0.3432491513880383,476.1746262541623,1
0.2505033641370873,767.2769017869576,0
0.3941370846302989,510.135932070686,1
0.4360684688839576,521.8351069238208,1
0.35922520136183944,412.02404444672226,1
0.45098536213717344,478.01239517635963,1
0.19300160973218367,721.6637293235815,0
0.19606641492821,810.8526420768981,0
0.48092496309078625,409.9351996042034,1
0.2303571435914706,740.4427160332123,0
0.42733368022953405,458.95151806555594,1
0.20152013912672803,825.3834522373843,0
0.14060408126200388,708.8929943629616,0
0.407117539351773,452.9327186875362,1
0.3798988254144876,427.17014825002093,1
0.4039511811245665,434.49193760256065,1
0.20724086234814829,760.7650776498043,0
0.1377641741518549,790.0418437026857,0
0.24953132285734544,795.0420100308867,0
0.2239971491998482,750.7539849177939,0
0.17247398619289106,756.7384390507846,0
0.3742811880867751,442.60391454228045,1
0.4460556500522319,465.9654445740828,1
0.42481182526847594,475.81936724564304,1
0.42303218232774903,409.8343693299173,1
0.44060190745224187,366.72282368465113,1
0.21982727551890419,746.886512119488,0
0.42367043106142005,390.85655016880634,1
0.4083322500082689,413.82733499582366,1
0.2629594705316013,686.2118773093282,0
0.21761898951841596,827.5571599623314,0
0.24690916077037459,717.8728419727862,0
0.1754638934583624,704.2509517071735,0
0.20314540761264363,774.7661704402079,0
0.4365112370774599,454.25720910767586,1
0.26113873705650126,743.2742472566084,0
0.4415564017473863,438.7559882845618,1
0.2025789765924048,756.746186878669,0
0.4742496011428329,433.6769850791379,1
0.4722857101712971,516.7608610115757,1
0.12134573642495994,713.224616336543,0
0.19423649777113539,806.4372951898508,0
0.24039268357370538,738.1839435944388,0
0.38410982514056674,413.2539221406321,1
0.24090281728038562,801.8797818624444,0
0.4361992684384382,393.7335561260711,1
0.2600533460782195,704.9293012436078,0
0.14389578912801226,744.6946501446971,0
0.4246930953323513,437.63311506125444,1
0.16785301728121077,781.9976760776821,0
0.22593121735375438,734.4592618764445,0
0.3494783937854906,425.8405925313672,1
0.14611494841881215,739.6481574933159,0
0.4459075415240277,394.05729704723433,1
0.19309490800236723,725.9115175855288,0
0.4324363026239202,425.07437894300944,1
0.23984190743223266,745.7079142398309,0
0.15096937347990638,770.5440042627887,0
0.4011584677752671,456.65808832852224,1
0.26168439810271504,764.0579283016633,0
0.38177838237598294,467.0183024713986,1
0.18024973667354752,748.5743407081006,0
0.377691562841764,401.55935200950177,1
0.4940911273803575,383.5391975092416,1
0.428658343583279,410.86508889539874,1
0.16597918183162802,775.8086234380023,0
0.42856374976520817,406.75746689600413,1
0.3929135315395155,419.2880973958349,1
0.480921194256321,472.51876946762286,1
0.36489322528171636,387.73483305904386,1
0.26943855212661,746.692772566292,0
0.21286791224784055,750.8524659468777,0
0.47110659583153697,458.8853508653485,1
0.4170221633693533,509.8417724595673,1
0.372669659493369,427.7920189322721,1
0.4080397059813653,480.83460775547866,1
0.3876602558842725,457.2746502023398,1
0.41392859619857664,483.35688618195616,1
0.47911576178966064,475.3112746442514,1
0.3023279714267301,780.171653192543,0
0.11388437628190069,803.6180178409257,0
0.18538713794751566,746.4654816317866,0
0.4154184061898953,498.26035866033425,1
0.5036954910274184,435.48645758241366,1
0.21696663785607667,824.1637026533675,0
0.2022805249958834,718.4886499236704,0
0.1854018908182846,707.0902789704078,0
0.41063452172203274,430.51498464941216,1
0.1452078808168369,736.0273281552721,0
0.41116121601867106,507.6046886179789,1
0.43044221088719553,410.8494513687077,1
0.4852964521572654,448.60046038012155,1
0.4084536544431945,468.85662225545616,1
0.1822687099523396,706.3613427913921,0
0.21069569256287612,793.0402855439439,0
0.3864111263127689,551.0772970349449,1
0.2168768301694114,716.1457338003651,0
0.3960242941822391,428.7652490831872,1
0.4196810943473353,458.3353123179021,1
0.4657129125806008,469.24036926946854,1
0.15812356069272243,777.8781761804295,0
0.36956464182659815,413.07067015556385,1
0.2856908143444746,711.6224305310608,0
0.44170240174343856,416.7619953435585,1
0.3846457025519547,463.0453208896847,1
0.19441641487379305,718.0323197339899,0
0.4342845028604698,433.38848344396797,1
0.23826809267178337,780.4022385475841,0
0.20955156636106057,735.3188864366671,0
0.18838901823245396,718.1589657278604,0
0.45409733339184893,490.5748026007252,1
0.411675109985709,467.1847287653034,1
0.4654226256072239,446.1314755251843,1
0.2111597664889521,757.6199871911626,0
0.38691076225790705,475.31727271022044,1
0.3776314591244419,459.73357797290765,1
0.37689020888282776,463.90326821446683,1
0.21235332050395855,679.0787012717248,0
0.17885533273000973,765.0840157560874,0
0.23676305931951075,737.2378425733352,0
0.23698534731651077,727.9525713468587,0
0.4155068780123668,446.41057222851094,1
0.4156495940617257,511.90020805320245,1
0.39877995409557887,448.39368197422624,1
0.21130319801953198,689.8811868641939,0
0.4623369794739835,512.6209611693736,1
0.45069738916611635,415.44036921280735,1
0.39142594327894525,452.36873736057953,1
0.1816446294852424,820.8900638667898,0
0.43536261795757225,398.78782405316423,1
0.3557421471896971,411.3209542748315,1
0.41004143406083704,455.31878696587506,1
0.2076819646596013,732.8279110193096,0
0.20085086306944247,747.9442510564605,0
0.45900478933671,448.61260450452875,1
0.13773672405360995,685.3947273637796,0
0.19331513144854356,855.7737338806814,0
0.2464330714951408,770.6375687081639,0
0.2293056030886232,655.4827025783264,0
0.18970493850306622,755.6354498764482,0
0.18602969182726287,795.9454939771487,0
0.17348396329796206,825.9952773958086,0
0.39944532330653226,448.1765593457801,1
0.4401618606207138,507.7505841629304,1
0.39138785162960127,428.4096127876255,1
0.4543063849280808,424.5045149077393,1
0.2385551646717964,764.6914925360536,0
0.45816007053972807,428.20323652764205,1
0.34049724341596427,495.75016172827713,1
0.44087766262467587,440.76261879165287,1
0.44989174420493044,453.84483107763936,1
0.1974344661362803,752.7142204210961,0
0.2157327135757749,748.5185281180635,0
0.2358077288011093,777.8554978982686,0
0.4297986628443489,405.09111913750803,1
0.363109851616093,403.6654124322983,1
0.17228379208816372,745.1847534418561,0
0.43894369722540727,432.9247572021032,1
0.22173192116145554,794.3879936782489,0
0.4639510740794876,432.410757669033,1
0.22535107523728395,779.5524192355001,0
0.21315049641213923,784.1109470048888,0
0.4398685661204493,487.04710190126565,1
0.4472781188517985,460.68201063477034,1
0.17192033248772978,776.9029480481092,0
0.13694431372063004,762.0716759927786,0
0.14512395428274574,737.6786286325704,0
0.21596892490421118,762.9267085673913,0
0.43245000618174145,353.04482693484175,1
0.4019973811408302,457.64396272079614,1
0.4169159316234358,436.29249623678606,1
0.5076182250323992,429.5513729427526,1
0.46717760482885146,505.28635964150106,1
0.5024299169952795,492.94526999439086,1
0.21976120745130956,714.8806965297375,0
0.22875813242660267,764.7856876879238,0
0.4238831019739216,452.8626494887757,1
0.2293951114419927,753.9193261388358,0
0.3857136977433487,404.83792915131085,1
0.38073965395808196,474.87239848868785,1
0.20738721223459636,735.1995588047149,0
0.39419520981579503,435.93946063834767,1
0.4002799626136467,458.30750748652446,1
0.4227425189922411,511.18201277842456,1
0.3868401995631171,487.5313522390399,1
0.4458150379834059,497.8018651569937,1
0.4663244349400027,513.1828858292284,1
0.43039531176993695,440.17027743656223,1
0.4588628380381742,421.9951674024331,1
0.18605391462368565,758.0227678892377,0
0.4819973762007016,383.8057331253692,1
0.4174928361090731,440.3505576857468,1
0.45853504516977284,421.48616869291345,1
0.3959744524032478,460.3889000688593,1
0.18734366201220792,757.7842982094897,0
0.37017044885152045,474.63742427777055,1
0.458016953527442,473.6261932276924,1
0.22165850912819154,702.2545267297407,0
0.3898505534257004,493.6602740768985,1
0.2016236676481553,740.3496938152583,0
0.42909839738416516,436.56861202839485,1
0.4336460789926657,435.14236536016836,1
0.48316851262029564,426.3042430304452,1
0.15104238932950975,759.5347593093915,0
0.5431552323382095,386.64388706057105,1
0.48258574623256023,441.2359788476454,1
0.25312776567396233,819.3005999794037,0
0.2223124122540745,785.8735726346213,0
0.39352854140926447,516.6189777785031,1
0.4512729148710924,439.0910572100932,1
0.19975716353840428,743.5946881773344,0
0.505757763573013,491.16622549302576,1
0.5125863426669404,462.3120707556824,1
0.16643161330643977,759.569874564446,0
0.2559742174634401,781.1344430466655,0
0.3775078514509558,443.6796840568404,1
0.17792567416430213,782.0163810091072,0
0.24852390799916735,720.301176572078,0
0.44856001976368365,478.5199372068955,1
0.4268547312475988,404.81172581369526,1
0.19921448804293276,709.986747015777,0
0.4303020156289105,378.85119004382886,1
0.1896383141671719,716.8963911740512,0
0.38643129907109447,430.49575103710026,1
0.4449139972938999,451.85746192624595,1
0.33730231599840493,476.00804711834644,1
0.21676076037464181,788.1149818881175,0
0.2483346492237257,714.7250139508913,0
0.39822469101899266,419.4696337382993,1
0.45030030840189217,522.0376173164326,1
0.2418839321044862,635.109511468734,0
0.1332566370448964,679.2624253774859,0
0.20804396186859872,732.9456961517783,0
0.13628025065873323,755.0551831818565,0
0.2822482851976129,648.7884990901468,0
0.436517258171025,489.37289593906337,1
0.4045967087833473,443.77291058431683,1
0.2254068720672788,788.2122083428204,0
0.17394327985542207,810.5379897296853,0
0.22153184316198532,670.8280075849685,0
0.19390120654477827,746.6757770948523,0
0.40989727394427355,495.97093305142704,1
0.18779101182581331,721.2338672303032,0
0.15024547058434862,794.2832267714789,0
0.23673266424009254,713.8519255707948,0
0.19146228516279168,788.1254653565298,0
0.1871861076722272,709.0325270268318,0
0.3824048085469058,422.3236772047502,1
0.38367903697915157,453.97329221716905,1
0.24990968290694937,746.3786687078335,0
0.42813854543468893,448.0915457543208,1
0.18129195194752434,687.4981657245382,0
0.4487016902318385,362.04776173519673,1
0.4205036960312718,463.378271599481,1
0.3992691912690541,540.8277143121759,1
0.4125736409334473,533.0160319458175,1
0.22389600279399433,832.5009967697258,0
0.46652655008619837,475.2963095622208,1
0.3419164880190999,493.2312290221849,1
0.4407738605696469,458.116920834052,1
0.4192393516838924,506.8201699195942,1
0.4157187856018177,463.70901385510814,1
0.4227920833996007,447.0226628359982,1
0.42967849086264137,440.4420781253436,1
0.37716430007755547,429.01918934880905,1
0.4239070439419533,476.3417709069132,1
0.1804835436741719,814.6233129419293,0
0.214598440098649,877.7243027137945,0
0.3554913651524139,479.7305637609086,1
0.20307287564241022,761.7423172866652,0
0.24786525946582605,773.7422688912345,0
0.14707640826370008,735.8733482875724,0
0.2353463974994669,768.750970243001,0
0.18713459795130472,709.3671272408641,0
0.2181413720605592,791.1984327032465,0
0.4205200756751163,405.57696618136686,1
0.2975900962535709,749.0852775080447,0
0.1974962748840191,713.1035926200599,0
0.2172016658876428,777.7242242905257,0
0.13545754408493035,781.1864212907736,0
0.4932583506341741,496.7718236178269,1
0.38717270726593156,428.2630091546494,1
0.4906181696112439,425.5392878803221,1
0.19023373458837406,736.6089867157384,0
0.2119717032162597,761.2064463527843,0
0.23413662235121233,771.8693427280551,0
0.38930609748447803,521.7823145407115,1
0.3586354331705751,459.9753473484302,1
0.3152101958364102,483.1762232473396,1
0.5185296844994114,404.98043810806496,1
0.23665310698809927,750.8317483070164,0
0.15102807054842537,761.4221629943063,0
0.3840634131460657,482.8192872478946,1
0.4135485715333596,466.53739612894805,1
0.4123055614087551,547.8300791846731,1
0.42462698537171434,457.46436492625435,1
0.21745294678696128,793.5499447881674,0
0.378590307103225,468.27012876615134,1
0.44057755336234994,536.5301889322184,1
0.39191787624490587,469.15919302985566,1
0.21229626791236403,700.8180162219033,0
0.4405306973245342,415.7566469636453,1
0.3869801121282995,512.0200197125631,1
0.13897374741719623,724.3407361910819,0
0.2429002934923921,779.9164102447013,0
0.17667690245724246,745.7620658278346,0
0.15840376291497876,711.8668556696515,0
0.202077835432292,786.1573936434478,0
0.20869731492718893,687.4723676521337,0
0.4043156738747137,491.501597770316,1
0.4013708098571897,447.9904756220345,1
0.3514746188363649,443.31527678732584,1
0.22588783758810965,744.0958965480532,0
0.40795585217642844,507.66274482631604,1
0.41537406870447036,471.1921671166113,1
0.4451338203705712,438.7286156455797,1
0.49587171930615787,510.1597195433075,1
0.41238645287665565,475.6337144506804,1
0.17323709045360336,727.5132789368679,0
0.1200719726187157,832.299818788468,0
0.26690289547350815,744.5020594148923,0
0.3633851703179834,480.27954466581406,1
0.3814030615767958,427.64312610913646,1
0.40941372667048176,487.42713572589844,1
0.3678212199798059,523.8654798419067,1
0.4820460790209009,474.3158603886616,1
0.1930821576030631,705.7718132605626,0
0.28629232853062014,700.6260451248031,0
0.20719576604613915,766.1492036134644,0
0.4781413630862927,520.0908177369449,1
0.4012329739158118,475.9483955035857,1
0.2222492003760264,839.2520058477053,0
0.23353963097806568,776.8536030580186,0
0.19446176064064905,747.8042399753485,0
0.1604148745371865,702.8384083536079,0
0.39896979913276953,491.7664350827629,1
0.23013366484418132,664.5730314408522,0
0.233341158464357,777.1150127812363,0
0.39169322137524876,457.39344494779493,1
0.20897807274239888,703.2033265715885,0
0.41411770473991444,459.3685893014608,1
0.3975084988303611,480.2156490330302,1
0.3797593047400119,432.1798991439691,1
0.17179952576966365,814.4911303195458,0
0.4474504076149805,396.07258311577147,1
0.5288067666635847,500.86220379976635,1
0.1840145525754159,784.4957388953103,0
0.42270112818751693,423.4950496421661,1
0.4192594745603044,416.70577707583084,1
0.25537091274042073,710.0279107082035,0
0.22317165998404354,782.4323309263913,0
0.38711118417734275,448.0214516139027,1
0.338430712889596,525.2462827776236,1
0.21583214133749637,741.8530499929213,0
0.2596290454739981,761.484966608073,0
0.4621520820813961,393.66154814545763,1
0.21285428861801092,769.389312691779,0
0.40689351413608926,463.34648421147796,1
0.2217440061837773,809.7075427583809,0
0.4344654410019054,375.1683231589658,1
0.2255492088811674,786.7691573830082,0
0.5053213349862506,472.3916179172416,1
0.23798216541765296,756.394255679896,0
0.4800942820838411,467.6005780021333,1
0.42929014788644015,405.7389636503332,1
0.45287610017500896,361.5545876396846,1
0.17770032859968665,741.0613607051259,0
0.4346639298438739,388.97899316301044,1
0.3861282512772638,478.43839872813965,1
0.3625655139528224,427.5013289642293,1
0.33899429653369567,460.241189372555,1
0.3767380798554242,485.09449162302684,1
0.3732528784952187,479.0306649559477,1
0.14812672208176614,736.2723089801036,0
0.28301043490501065,721.3271071758878,0
0.12098133734584515,767.6776259827764,0
0.19851111053960635,633.1459806602157,0
0.38037854699477247,410.4158071896568,1
0.41861152921179023,454.3757917841957,1
0.474674970697781,423.8950408279044,1
0.2127912773657015,696.1608127901301,0
0.4076315049659514,432.6976724872152,1
0.16107724236473778,680.0587210704728,0
0.21823551088326432,775.5220440576303,0
0.38907960864578134,530.408181550654,1
0.40239822053212065,424.9213176884893,1
0.4015744491616085,473.0828850872216,1
0.4114621139315261,428.7601217999273,1
0.43541269518915343,437.6181424274404,1
0.22370107796804733,720.203894207742,0
0.20594669828808448,725.5025050143825,0
0.26710803256305765,707.8527032341458,0
0.3790244943466284,446.15760401101403,1
0.41643519841948845,446.0329654488247,1
0.18877299692532906,737.1071812315464,0
0.41916393624143405,432.6201509027074,1
0.4297474884596765,476.99277968666416,1
0.26679618017405626,742.1064631877069,0
0.4318793869293274,477.84825459253676,1
0.4434742837520108,513.7274650655759,1
0.12655178507586815,737.6316369180055,0
0.4329633587757918,453.463591498916,1
0.4136024588014629,497.5606612443021,1
0.15587166537113267,738.5598311247956,0
0.3557006706175509,439.6163459454558,1
0.4089979321139342,455.1241765964316,1
0.4695126524789385,417.32257316051056,1
0.1541461842792525,793.201922628586,0
0.42387983859970874,429.3084619959851,1
0.3635078519465883,480.0554849348716,1
0.21898792931519812,785.8015325630446,0
0.21554314418123857,674.9931012141702,0
0.24343582263326313,686.7523719187146,0
0.41430482059914825,479.85014264108884,1
0.14142500479160722,728.6919664135236,0
0.24422103731831937,754.5308164215106,0
0.36687255804406277,490.2517123685776,1
0.4530873299614409,418.887332496365,1
0.4066199505663621,420.9702474738614,1
0.15161221028635571,746.0564747086295,0
0.2225563648020944,729.8090031508713,0
0.2491067596989317,770.4481039809992,0
0.14084353724903487,761.5477451711943,0
0.4317228989319472,552.9343921299944,1
0.443532688259383,468.36720316913744,1
0.28353498819122913,724.1614328350186,0
0.21386015526922864,728.8378929061482,0
0.15940973077228535,796.4751321043276,0
0.43256989330381096,410.897790208058,1
0.3973480908158891,444.9685231960141,1
0.3872711726706611,541.95592494477,1
0.4006306370853499,555.2952825934956,1
0.2900974322137724,802.7039014243184,0
0.1767790620078111,772.2241786401379,0
0.4021394019173191,435.5613533672368,1
0.43206189369334447,455.1688472790091,1
0.296136623409531,761.9501163346274,0
0.2245109562025028,754.9068126397918,0
0.44502669391060024,478.86688256172937,1
0.3975927583921212,429.35821087130506,1
0.19776923689369177,802.5965781433619,0
0.17126370937723212,663.0932181594386,0
0.21655196389805995,774.6146993605221,0
0.23763084751952865,797.5071755384625,0
0.1825016679870636,766.2820914849814,0
0.18064456663782716,775.2324673821911,0
0.20898738903007544,788.1250018150434,0
0.39120623166421165,418.1241897811809,1
0.18996667934179812,755.7177237905482,0
0.4389533168364715,449.03499651559986,1
0.12792078249679922,821.0124357043804,0
0.38736758860138243,367.064390703674,1
0.37948675518662306,470.03668750497525,1
0.20790398418769598,742.2536216288113,0
0.43374473158273846,464.84583493485235,1
0.17560868382722472,632.3844546134288,0
0.2265152507466965,762.3220215801641,0
0.20791643133850593,745.1300996646687,0
0.20963012717954274,713.7707079654953,0
0.4148832963407693,481.4320063460333,1
0.370487380046926,474.42342981135295,1
0.16658611786960972,778.3780726855616,0
0.24159618749584308,741.6311250502189,0
0.46355802387869466,442.6406665458928,1
0.37396025690310786,384.8983024846735,1
0.22262038582526178,726.1735482382603,0
0.36479594167140433,478.3342578919741,1
0.26808859778540955,800.4768600285597,0
0.44760575966844446,425.48845238062455,1
0.447183909957387,418.8678109839075,1
0.34161319504480897,434.617778230807,1
0.2235431361768244,753.5832272502099,0
0.5061272983004622,448.67492108504814,1
0.3969672703742128,392.7689959152781,1
0.21578686119291926,743.9490686538595,0
0.15319547895762564,724.1509076062479,0
0.20195440281302818,766.3927462771405,0
0.2001218408061366,674.7260381800944,0
0.4269272370340473,473.72405031873535,1
0.17693958397093124,790.0232927217191,0
0.24786286006657968,802.1736097151261,0
0.17412252889177707,749.8650217035619,0
0.21778410672880563,795.3508038746826,0
0.2612300332937479,778.3285769302623,0
0.23400886968453974,717.5899025194248,0
0.15216467751859264,742.2036687858928,0
0.46634382316029616,448.68986919136006,1
0.18709280644631457,702.2429997440378,0
0.39279901113686033,439.2444523778068,1
0.2396816939814609,747.5735674474151,0
0.2073820521278815,778.3321538880425,0
0.15161435925235178,804.9463418065183,0
0.4189394449820313,447.77661316358177,1
0.4225712007638185,450.7373573226157,1
0.2220020839609821,761.3315148618457,0
0.38790890923113525,504.22551435219805,1
0.4902136336977282,408.93938802355757,1
0.42270073925640433,457.7635997159323,1
0.21323520928857828,641.8707082800305,0
0.2412113381612737,757.057662211089,0
0.20534163619129128,693.7473014531266,0
0.20416804415807505,734.3296740382472,0
0.45007732130747097,458.95536097116525,1
0.4444670515536347,460.1768337320485,1
0.433857928379879,495.0626011819103,1
0.42187922375058967,501.1380745042919,1
0.17394572424832686,735.2155865582546,0
0.44055143803648833,520.1917672793746,1
0.23927061947966377,709.7382973888143,0
0.24762585099145368,753.7137960456446,0
0.22155023969785478,753.0173455560637,0
0.4012210245626019,451.94086511779307,1
0.19963524013423187,770.3490009291974,0
0.4283545438001902,415.5834653886419,1
0.3805709581465782,399.9384230323822,1
0.11386439545585142,763.0318526632867,0
0.46129861042204584,492.14567186431356,1
0.44441481061733856,431.5089884517983,1
0.20136333873036905,789.0079051912971,0
0.21908163308892487,699.82842307323,0
0.15427980349078066,723.2742365784402,0
0.19646871806594982,749.2232157644906,0
0.17289138520991576,750.2568907924375,0
0.2903493063972371,552.4033815307517,1
0.19237270396946615,738.3275492433783,0
0.43229198083506437,477.26002789490497,1
0.43329256047918363,446.18817870452193,1
0.43001971401383504,523.9582437978138,1
0.15586533575304506,762.7669804167672,0
0.18809745986560034,750.9687782669104,0
0.16986328518615268,749.4219091648688,0
0.17497749193961884,745.9938369408019,0
0.25206965157595196,717.6158592031342,0
0.48748566540290256,441.16143304681344,1
0.3671817354766289,447.82820533928754,1
0.3705219715648767,342.12453428233715,1
0.1524960632388195,770.5242319270433,0
0.23262948850157186,769.8679689294609,0
0.2651358649251415,818.424534903277,0
0.1870067446596551,795.5951424451619,0
0.39126223114990255,424.4904006299474,1
0.42855919642936885,478.3601503035405,1
0.3714324554884907,508.13537908470806,1
0.43892950498294175,440.3869840736746,1
0.36392595748830875,503.8168018461991,1
0.2303662064121059,786.7661669444001,0
0.1750492415721678,762.9231709246411,0
0.42738535434129216,389.87428187527576,1
0.25159011016330984,792.2422723626421,0
0.4261490042378211,399.95545694458787,1
0.2765612541546715,739.9058599149485,0
0.4045874561255296,474.82688390202713,1
0.453984083880841,398.9300569671876,1
0.3562228936482253,464.74693235491605,1
0.47611177243744396,525.2809798590014,1
0.4392988966097274,469.5749824491167,1
0.4633220497270111,421.8262523782896,1
0.3518647024257938,459.75202855084797,1
0.40100218755356176,457.4706705790831,1
0.39006053853773787,461.1608610308136,1
0.23441893953438983,731.3875817287978,0
0.1434514201238008,716.2701361873524,0
0.14312757333032625,687.16495391726,0
0.18651656115527843,764.460141008244,0
0.26246044786907413,766.9624417785636,0
0.399860973835352,493.76766073883795,1
0.1508956873945203,766.9439626237385,0
