debt_to_income_ratio,credit_score,Defaulted
14.909221018500068,8.229687647075318,1
8.481301995732885,14.99049769139909,0
15.624457453664938,7.58189852126949,1
13.90453240764684,6.507927812017551,1
6.302158786790423,13.334728852674996,0
6.579843183082812,14.194758671969772,0
16.018397676674624,4.8855131494070125,1
7.61038401505242,13.410115343258884,0
13.949113444742771,7.119581461515166,1
16.79710266844753,7.742181117461144,1
5.977741631745196,15.115720464664054,0
14.28280263219611,8.624017859914677,1
5.925438976341426,14.81789318679437,0
15.217089914312158,7.24183051307569,1
15.009240958898571,4.920967612752782,1
14.374721827632506,7.005432690734169,1
7.93617742499282,13.28950390413934,0
9.264275230637068,13.392361866269946,0
8.108859600514506,18.637563916983986,0
15.874865601018874,7.540286662836383,1
6.6956538662122345,14.699004530510114,0
6.4301734535058905,14.198756255332956,0
6.779929667860607,12.977497204582544,0
8.881117071756135,13.02946734617627,0
16.57633235909848,7.517410845757508,1
14.585175616601504,7.265177023127962,1
9.057376945532445,14.039490738157632,0
13.951484427971817,6.316938954452262,1
15.899342094611304,6.33088743006805,1
7.92014720936519,14.687227559840204,0
7.196336637743805,13.109802730969337,0
7.259969219209904,14.376142938998658,0
13.973639404196264,9.23055816726944,1
7.878064649352957,13.021608995935535,0
6.458306338606507,13.552819475122533,0
14.550558721308049,7.717976201001546,1
13.342602843108224,7.712292412273848,1
16.496885077824174,9.128222891655358,1
16.712930640348954,7.496758087549571,1
15.232715059767388,7.285978202929421,1
14.09711125312921,4.064514491985984,1
14.764920160970352,6.898057930461305,1
12.984695762610668,6.09605363601043,1
16.067243422937672,5.500040305776341,1
6.8550901324268025,14.63020704793435,0
14.012611211605254,8.231980754944999,1
14.329028261243256,6.737549865038758,1
13.026538222986968,5.870787348159694,1
16.073934790937912,5.145345398200202,1
16.301006218440723,7.649860628003564,1
7.3520244380813615,13.652961693491177,0
16.135181067225254,4.485101405050953,1
8.465833363820288,15.64177416248331,0
16.535365411104955,6.34573765135681,1
8.058687526435504,13.926891433010075,0
7.698619487968668,14.476666983872928,0
8.023385690722725,14.943846992313528,0
13.437934824354205,6.635849332477586,1
14.104158498767468,7.206077675418701,1
6.628669311444327,13.758149546144107,0
8.467023037790854,12.537248948477576,0
6.321184372674464,14.958787652689264,0
14.135654655713072,6.635028153308124,1
15.866963354639667,9.90087257154786,1
15.640585421686788,7.524185779014855,1
5.060631272958122,14.238031305921636,0
10.050442426534769,11.67178076877132,0
13.008051467052198,7.868673963173396,1
15.096116257435256,7.705872578281319,1
13.76731422523826,6.676147321278926,1
14.553957324931226,6.928503000128922,1
11.185459347093534,15.357776021919817,0
16.344483933815926,6.28827413144136,1
15.919888463735086,8.376324392475539,1
8.314314605396666,12.07902708277074,0
16.7230354000264,7.210662624095909,1
8.126567390445588,15.744168472987804,0
7.747714869903495,12.519399593743938,0
7.476106249530952,12.937580882415324,0
7.896998065940547,13.515940631517362,0
16.898308231998143,8.587673739326705,1
7.549028330481042,13.017145988505078,0
8.932259083543984,13.524595680572462,0
6.678495976580099,14.748297674807365,0
6.708599047584659,14.07116453377802,0
6.79867678026525,14.920755599189231,0
7.895925571437493,13.520033768851365,0
7.88957919132276,13.11610228433046,0
13.103513557823028,8.020118477876906,1
14.732065105500409,5.433579014914448,1
15.031238462918644,5.471833392278368,1
14.793604134121049,6.155907694970875,1
8.239746157409837,14.76830073931546,0
16.37625229745258,7.209035415754622,1
15.765819403399298,6.3539160100798835,1
17.145928481964972,6.8056621301545235,1
6.768754442271973,16.23701994960905,0
14.600126468779544,9.126639120162078,1
6.275405032545941,14.391382927312652,0
12.950864802566716,6.0397896588316815,1
14.253916774767244,9.46526726421374,1
9.220330323826587,12.291251546782997,0
14.674372623749882,8.50731191906949,1
9.293630839462484,14.103199864702054,0
7.87980199993338,13.858114462957102,0
7.709041883017444,14.312150831758728,0
14.88338646124966,5.1542767459440535,1
8.477274568940638,16.29043770738306,0
8.660946057048552,13.837817270395757,0
8.589284918189739,14.408787459789943,0
13.452325072343696,8.10209510952659,1
7.33730126717033,12.867637599477812,0
16.660592065977543,6.422508568498004,1
7.481235207367309,15.790219094866355,0
5.83759913539874,12.888896080300176,0
13.4253535859159,4.987341677701808,1
15.835399019564669,6.380661784147157,1
7.827992618229289,13.26704670441361,0
13.641052148503029,7.5388683516044175,1
14.71143528013231,6.196845550694043,1
13.450208016880532,4.389101547616274,1
5.537751451487455,14.071988064191984,0
14.432192647087458,6.991864541038493,1
16.319105360131303,8.082730103436054,1
8.906130521812795,13.451275345672675,0
15.741858763430876,5.088568959592919,1
14.960339155271212,8.040726638688856,1
4.942127507775481,13.38338010218141,0
7.360290198799021,14.496340194717051,0
14.362757399977689,7.808617321716834,1
13.784463897015504,7.100885957171008,1
15.082286806875585,6.5011631091479,1
15.369354647887947,7.197100631728362,1
8.60221543398522,16.305586096762482,0
13.138031527199567,8.705687208828643,1
7.610001143462321,14.91595067624447,0
13.173325465557769,7.828767800147597,1
14.844917361981633,6.752389680317517,1
6.387493295866686,15.874207414219372,0
14.060055081468851,8.86195379988877,1
6.614362418886685,14.274036435696694,0
7.465720464190272,14.155078988168862,0
14.53219600308343,8.701310342480099,1
6.939569297498957,12.994472884840572,0
7.308660262904549,14.720266775979814,0
16.610297028391745,8.184950191151893,1
7.600915308789853,11.62920343067725,0
14.799442445204352,6.133024706013725,1
8.183288929563897,13.770631664946732,0
6.2835815191476065,12.557259792853046,0
15.683960113054606,7.567987949507858,1
7.356008717318254,13.749122608758457,0
14.525524197363758,7.307995514865139,1
15.1678961762921,6.3707046147175985,1
15.878092283590462,5.190497236296365,1
14.2705449542845,7.236150077137459,1
6.423385061396622,13.035313786239795,0
15.876218981066312,7.259716674772548,1
8.486089074367436,11.36092375738886,0
6.050446688480319,13.612884645189183,0
14.344987159324967,6.6459014002435275,1
14.87489314234532,5.799122350802693,1
6.440060472885541,12.35492645104112,0
13.022056329701249,7.865086596767989,1
14.93243969275354,6.296275327056658,1
7.781157102826491,11.718349834608963,0
14.786635839866843,7.625127318784398,1
8.17587098977905,15.376964896415044,0
15.748711259276384,6.751287120209145,1
7.838532205222945,16.504767086572848,0
8.18267073261417,14.387786313650569,0
15.118946583354436,7.749804811584021,1
14.755223768557284,6.41843933749468,1
6.1096100840404866,14.46512375021313,0
7.5630786288764815,16.970176663180666,0
16.298469625473132,7.751621549048304,1
8.905958997823841,14.095308305890454,0
16.551702788195378,6.35971087222331,1
12.505414537542968,8.768422857727753,1
7.773539846677529,14.939324360862685,0
15.051149251881348,7.521273546925272,1
15.414459853597393,9.569075351907284,1
15.340592658619258,6.542019174996261,1
8.257113327480099,12.020462053475573,0
10.06353528413764,14.774988954979936,0
16.855843231485302,5.6890679643493485,1
14.893099796871244,6.857113949696261,1
9.963699886805632,16.12069513913017,0
5.753101167150461,12.325329598946457,0
3.601281568864363,12.785020958597176,0
14.351488358438338,6.523384714881216,1
5.487516039601604,14.666318359054245,0
8.862189754365275,14.916605767422451,0
16.019006827770912,6.129357973789667,1
6.550898426143766,13.627812308751512,0
6.651131767356148,14.27106202107939,0
6.496008363840762,13.34206887996196,0
13.32434873195386,5.245108624827579,1
14.22149627493867,6.554060438758618,1
13.977211183090937,7.732687865247345,1
13.168960040625292,5.215919827688948,1
13.87501428346028,8.399989521269795,1
5.561822495473777,14.235846758437088,0
15.96969821631312,5.725282571390095,1
8.117132255687526,14.370667736078149,0
12.141563546767635,9.008917325888778,1
4.347108252039557,15.000569133448591,0
15.00304139451494,6.068038663917503,1
5.71649888201144,15.38679098004664,0
15.02550749476843,7.479474589023074,1
8.108844697597641,14.630829269292974,0
5.4467434497210645,13.94762888952238,0
13.73512132958809,6.636359591700603,1
13.711331797303814,5.4795840399670315,1
8.53615202106528,13.623057889596916,0
15.928236936059829,5.74135132464746,1
15.299941355057562,5.81115633810437,1
13.531998940895017,5.3511481572011315,1
14.411059955312084,7.2340891317564,1
7.8024693790130275,12.929106178073033,0
14.328369214591776,5.169398140199005,1
7.815350567883057,13.954000396859358,0
15.458148623779676,9.189218474823972,1
15.2672814218707,6.284729679214437,1
9.729731790320958,14.582885633292468,0
16.411727255899176,8.629279308917674,1
6.508937557067083,16.525150859020876,0
14.939139256681008,8.866113619656902,1
14.580522384645182,7.782953074540656,1
14.982917305097988,7.374517831925163,1
6.854493234900321,13.062838729483513,0
6.908366119552326,14.11253509546191,0
14.59168929545489,5.256239561399075,1
16.599996674989416,5.597555212318307,1
6.714914915856218,12.71642852386105,0
17.67219774727645,6.336127156436348,1
7.919220960105307,13.182794613885536,0
6.209657861688137,13.843430746172771,0
6.500205740796236,13.628623118214731,0
9.17415555007057,12.332064852847587,0
14.204949706544344,5.6295658103893595,1
7.079544957115127,13.05155340513238,0
12.972391876111786,4.998691187592462,1
8.487205356800345,12.986985537107683,0
7.229584933074586,15.332818350582953,0
5.792357486486753,13.509511740879892,0
9.02400025189336,13.304400461595328,0
15.550593143972218,7.310599392703983,1
13.609849500010643,7.8135415392315215,1
7.571836222572758,12.304588304742175,0
14.43272607629912,8.033561608924739,1
8.72800180394239,15.13182227113776,0
5.009871856899398,13.907342080782977,0
6.9056749080602575,13.49521630281478,0
6.696658619225184,15.037206129953791,0
